"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The CDC currently reports 99031 deaths. In general the discrepancies in death counts between different sources are small and explicable. The death toll stands at roughly 100000 people today.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""@TheRealStoryPlz @tlowdon @Godblsmnymkr @justin_hart @AlistairHaimes @scaramangi I'm not sure even that is a good comparison. Most states know they aren't capturing all the hospitals. -@alexismadrigal""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Top cardiology societies provide strategies for ramping up elective cardiology procedures once COVID lockdown is lifted. https://t.co/42WD0qgFvL""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#CoronaVirusUpdates: Total #COVID19 Cases in India (as on September 01 2020) 76.94% Cured/Discharged/Migrated (2839882) 21.29% Active cases (785996) 1.77% Deaths (65288) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths #StaySafe https://t.co/PhnlwNgMrn""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""RT @CDCDirector: Do you have questions about #COVID19? Find answers to your questions on our updated @CDCgov #FAQ page: https://t.co/0q7VQP""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Five cases previously reported in Lagos State have been transferred to Ogun State Therefore Lagos has reported 430 confirmed cases while Ogun has reported 20 confirmed cases""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""There are now 15 COVID special clinics. We have seen congestions at this clinics so please remember that you can also be tested for free at your GP. If you are well please stay put. This helps us prioritise testing.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Groups of pupils should only be sent home if there has been a positive test rather than someone just developing symptoms the prime minister has said https://t.co/MHGhuNv3E0""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Because this respiratory disease passes relatively easily between people when this #COVID19 outbreak started there was an urgent need to get advice information training and equipment to frontline workers-@DrTedros https://t.co/PqIGVICc6r""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Latest updates from Ministry of Health: For the 17th consecutive day there are no new cases of COVID-19 to report in New Zealand.  Our total number of confirmed cases remains at 1154 which is the number we report to the World Health Organization. https://t.co/V1DO6Ds7Op""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Our daily update is published. Weve now tracked ~10 million tests up 336k from yesterday. Note that we can only track tests that a state reports. For details see: https://t.co/PZrmH4bl5Y""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Deaths have continued to fall even as cases and hospitalizations spike across the South and West. Here's what we do and don't know about the death trends: https://t.co/ZXFERIyS6I https://t.co/MiUJmyD4aN""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#COVID19Nigeria KNOW THE FACTS Q: Who is tested for #COVID19? A: Any person who meets the national case definition for #COVID19 is tested at NO COST in any of our five molecular laboratories with testing capacity in-country See national case definition https://t.co/KYarnxsY2O https://t.co/nu8WMTBlLG""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""ICMR has set up #COVID19 testing labs in Leh at 18000 ft above sea level and there are 1366 labs all across #India. #ICMRFightsCovid19 Visit https://t.co/6PRkBpcxfq for more details. https://t.co/T46mnKxE9c""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""High-touch shared items of equipment such as thermometers blood pressure cuffs and stethoscopes can spread #coronavirus. https://t.co/O0G5h9yP1u""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Medscape Poll: More than half of all providers have never treated a #COVID patient. https://t.co/2eMZZ4XduN""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#CoronaVirusUpdates: India's #COVID19 recovery rate improves to 79.68% as on September 20 2020 Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA https://t.co/9RJe3M7NmB""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Anyone can get an infection and almost any infection including #COVID19 can lead to #sepsis. Educate yourself and your family by downloading and sharing our newly-updated patient fact sheet: https://t.co/TV9jeTe0oI. #SAM2020 https://t.co/gQd0wSTKEO""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""All domestic passengers intending to exit #Mumbai #Maharshtra within 7 days of the arrival shall be exempted from #quarantine provided they are able to produce a confirmed ticket for onward/return journey to get quarantine exemption: https://t.co/KznCygeIpq https://t.co/19MCeyJCow""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The late April data seems to show testing capacity in the U.S. somewhere close to ~200k tests per day or roughly 1.4 million tests a week. Thus far we have not seen any state systematically report antibody testing.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Clinicians must quickly recognize symptoms and immediately hospitalize patients with this polio-like disease. https://t.co/QRmfLpkG0i""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""RT @MoHFW_INDIA: #IndiaFightsCorona India has leapfrogged with #COVID19 tests! More than 4.14 crore tests conducted. India has crossed""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""School administrators: Learn more about the indicators you can use to prepare plan and respond to #COVID19. For each indicator we provide benchmarks for lowest to highest COVID-19 risks for school operations. Learn more: https://t.co/Wytp7O8Wgx. https://t.co/yoLAY3YpwY""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""It includes state of emergency declarations quarantine measures disease surveillance legal measures relating to mask-wearing physical distancing and access to medication and vaccines-@DrTedros #COVID19 https://t.co/MyXmClVzGb""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Florida also had a major problem with a case backlog in Miami which added 4000 cases to the state's totals. https://t.co/drHk80BHve""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Pandemic-driven hydroxychloroquine shortages are impacting lupus patients. https://t.co/xiKKpUivZD https://t.co/TL59tjVqJ9""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Health Ministry issues \""Containment and Surveillance Manual for Supervisors in containment zones\"" https://t.co/DdiQujSVIi @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @mygovindia @MIB_India @CovidIndiaSeva @COVIDNewsByMIB""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""There are multiple ways to visualize the deaths that states record. We publish deaths on the date a state reports them. In our latest post we looked at how our method compares to tracking deaths by date of death. https://t.co/ujWxFYx2Tv https://t.co/R8ECXMfK32""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""People like Dr Eric Coe are jumping at the chance to help test a #coronavirus vaccine. https://t.co/3eSYO7ZupQ""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The Accelerators start-up phase has shown impressive progress incl. a broad portfolio of #COVID19 vaccine candidates the COVAX Global Vaccines Facility an effective treatment for severe disease a new rapid Antigen test &amp; a global Equitable Allocation Framework-@DrTedros""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""As of today there are 120 active #COVID19 cases in #Yavatmal District #Maharastra: https://t.co/6CcqIYgbXL @MoHFW_INDIA @drharshvardhan @DrHVoffice @CMOMaharashtra #COVID19 #Covid_19 #COVID19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/CWRfeWweAr""}, {""role"": ""assistant"", ""content"": ""True""}]}"
