Statement,Label
It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.,True
Says he and Mitt Romney always said that we agree with the 2014 deadline for leaving Afghanistan.,True
Says he said last year theres absolutely no reason for Texas to secede.,True
"While Mandels been busy traveling the country raising campaign money, he hasnt shown up for work.",True
Says Bernie Sanders wants higher standards for toy guns than real guns.,True
A million people a year come into the U.S. legally. No other country even comes close to that figure.,True
The majority of people in polls do not support Obamacare.,True
"Due to the war in Iraq, 4,400 Americans are dead, 30,000 severely wounded and more than 100,000 are suffering from serious health problems related to post traumatic stress syndrome.",True
"When the Republicans were in charge, they actually expanded government health care with the prescription drug program.",True
"Says administrator salaries were increased, but other school employees were left behind.",True
"In 1790, the first Congress, which was packed with framers, required all ship owners to provide medical insurance for seamen; in 1798, Congress also required seamen to buy hospital insurance for themselves. In 1792, Congress enacted a law mandating that all able-bodied citizens obtain a firearm.",True
Hispanic students in Florida perform the best of any Hispanic population in the United States.,True
"Says President Obama has grown the federal government payroll by 141,000 workers and wants to add 125,000 more.",True
"In Florida, when Jeb Bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000 and in2004 a plan to purge even more voters was headed off.",True
The Koch brothers are one of the biggest polluters in the country.,True
Says the Austin City Council may give $4 million a year to subsidize a race track.,True
Says A baby in Coos County is two times as likely to be born to a mother who is someone who used tobacco during her pregnancy as is the average baby born in Oregon or the U.S.,True
ObamaCare will use your tax dollars to provide free Viagra to convicted rapists and registered sex offenders.,True
Says Sen. Kay Bailey Hutchison took 154 private flights all funded by taxpayers though commercial flights were readily available at a fraction of the cost.,True
"From a standpoint of the county government, neither school system has received an increase in funding over the past six years.",True
Every new Republican member of the U.S. Senate said they will vote to repeal and replace Obamacare.,True
Austin mayoral candidate Steve Adler admitted his law firm worked with Koch Industries for nearly a decade.,True
Trenton politicians cut $1.3 billion from education.,True
The United States gives $8 million a day to Israel and gives that country a blank check.,True
"Georgia has lost more than 124,000 jobs and the unemployment rate has increased since the stimulus passed",True
There is no planned air-conditioned restaurant out on the Lens.,True
On the Keystone XL pipeline,True
80 percent of North Carolinians are for the living wage,True
"The average fast food worker is 29, and most fast food workers are on some form of public assistance.",True
"Says that in the last five years, Texas created more jobs than all other states combined.",True
"At the time that (Medicare Part D) was passed (it) was actually less popular than the Affordable Care Act, according to the polls.",True
"Huckabee ""was one of the highest taxing governors that we had in this country and rivaling Bill Clinton in terms of the Cato ratings.",True
Interior deportations under Obama were down 40 percent and at a nine-year low.,True
Recent news reports indicate DWI crashes in Austin dropped 23 percent since ridesharing entered the market.,True
